,reviewText,Positive,sentiment
7858,"tried swipe thumb keyboard . nice alternative , especially since used palm pilot year . tiny screen find le cumbersome accurate . might everyone , great u , hooray ! smartphone",1,"('Neutral', {'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.8883})"
7859,"terrible typist used graffiti ( 1 ) palm . got palm centro , went looking graffiti program . switch android palm messed device became unusable ( miss , though )",1,"('Neutral', {'neg': 0.283, 'neu': 0.717, 'pos': 0.0, 'compound': -0.7269})"
7860,"didnt want spend time learn cool app , give 4 star though cool .",0,"('Neutral', {'neg': 0.088, 'neu': 0.579, 'pos': 0.333, 'compound': 0.5232})"
7861,"writing app . n't recommend never used palm pilot . , every bit good ! better ( imho ) onscreen keypad",1,"('Neutral', {'neg': 0.104, 'neu': 0.594, 'pos': 0.302, 'compound': 0.6101})"
7862,"palm user year . le 5 minute , 'm already faster swiftkeyx swype . dream come true old palm users.and honestly , 're fat finger persuasion , even 're 'an old palm user ' , seriously speed u",1,"('Neutral', {'neg': 0.049, 'neu': 0.725, 'pos': 0.226, 'compound': 0.7269})"
7863,"memory old palm . thank giving another input option . love swype sometimes finger dry rubbing/swyping much . , silly maybe rotate input method . tapping letter swype time annoying",1,"('Neutral', {'neg': 0.082, 'neu': 0.608, 'pos': 0.31, 'compound': 0.7579})"
7864,"decent learning curve . get past , 's great ! accuracy good improves use . fast faster regular tap type keyboard . well worth $ 2.99 !",1,"('Neutral', {'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.9244})"
7865,long time palm pilot user & amp ; loved graffiti . app work perfectly & amp ; input text much faster using keyboard . text prediction good & amp ; give several option choose . htc incredible & amp ; use fing,1,"('Neutral', {'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.9001})"
7866,"'m chuckling review complaining app wo n't let cross `` '' dot `` '' s. 's way 's supposed work , kid ! really nice implementation graffiti input method used palm family device",1,"('Neutral', {'neg': 0.051, 'neu': 0.787, 'pos': 0.163, 'compound': 0.6105})"
7867,"used really fast inputing graffiti . 'll take practice get good , think wil well worth . thanks great app !",1,"('Good', {'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.9215})"
7868,"'ve installed graffiti pro low expectation , simple configuration able jot immediately , fast accurately used last palm tx . would n't recommend newbie 're comfortable using graffiti",1,"('Neutral', {'neg': 0.136, 'neu': 0.677, 'pos': 0.187, 'compound': 0.3798})"
7869,", 'm big fan app . five star ? well , delivers say . install day nostalgic stroll memory lane ( yeah , old-time , long-time palm user ) really n't quickest way",1,"('Neutral', {'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.6808})"
7870,"recognition system isnt broken like claim , nonsensical . e , k , q , v , x letter frequently trouble , handled input letter . guess spend time acquiant yoursel",0,"('Neutral', {'neg': 0.215, 'neu': 0.671, 'pos': 0.114, 'compound': -0.3085})"
7871,"'s hard trust app positive review read like marketing ad . thought rule developer falsify review ! product good , let stand merit ?",0,"('Neutral', {'neg': 0.134, 'neu': 0.396, 'pos': 0.469, 'compound': 0.8999})"
7872,know app would gotten month ago ! really missed palm graffiti ... gotten hang typing virtual keyboard swyping successfully . often write meant mis-wr,1,"('Neutral', {'neg': 0.096, 'neu': 0.77, 'pos': 0.134, 'compound': 0.2498})"
7873,app quickiy growing . finding would rather use regular keyboard . seems little natural typing .,1,"('Neutral', {'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4417})"
7874,nice revisit palm pilot day . 's definitely better straight keyboard . favorite input app remains swiftkey rarely need type 1 2 character complete word . graffiti added intuitive auto co,1,"('Neutral', {'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.9062})"
7875,"awesome app . unlearn handwriting stroke , much faster . wo n't get droided ( droid prediction change word n't catch ) quite often.graffitti great old palm .",1,"('Neutral', {'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.8583})"
7876,really thought would useful . tex faster using keyboard b.s . drawing line n't even show correct letter u using ai n't . deleted disgusted .,0,"('Neutral', {'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.7131})"
7877,"useless app . many full featured , free apps . one . 5 year old tech . swipe voice recognize text much easier . free",0,"('Neutral', {'neg': 0.107, 'neu': 0.534, 'pos': 0.359, 'compound': 0.765})"
7878,"see check license `` time time '' - critical app ? many paid apps never seen . would like give try , drm !",0,"('Neutral', {'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5722})"
7879,"based soley viability , ca n't give app high rating . guess see somebody might ... came mike tyson 's punch app tomorrow , 'd rate pretty high . knowing full well old , outdated , weaker th",0,"('Neutral', {'neg': 0.078, 'neu': 0.78, 'pos': 0.142, 'compound': 0.34})"
7880,"palm abandoned went palmos , killing thousand application . bought droid discoverd swype . perfect world , swype faster , wide hand thick finger , ca n't see keyboard n't hit le",1,"('Neutral', {'neg': 0.204, 'neu': 0.606, 'pos': 0.19, 'compound': -0.128})"
7881,used graffiti find well done app . may easier learn app palm n't know method . 's great choice give another one . p stroke input area see,1,"('Neutral', {'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.8402})"
7882,"good graffiti back palm ruled , . , one alternative probably better you.overall work well well thought . point prefer android keyboard 've",1,"('Neutral', {'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.8402})"
7883,installed minute ago without reading instruction figured 3 letter logical move quickly learned character map . first smartphone previous experience graffiti .,1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7884,"never used input method . took 20 minute text , updating facebook posting twitter master app . really like . really take bit learn , really remember star",1,"('Neutral', {'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4201})"
7885,spent day ca n't seem make work . add space back button 'd thrilled . seems like fan palm o would heaven ala . giving 5 counter re-re 's blast app b,1,"('Neutral', {'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.9081})"
7886,love game . big fan logic puzzle perfect . nice relaxing music . recommend like logic game .,1,"('Good', {'neg': 0.0, 'neu': 0.248, 'pos': 0.752, 'compound': 0.9648})"
7887,game suck . nothing game domino . give u domino game sit enjoy .,0,"('Neutral', {'neg': 0.206, 'neu': 0.567, 'pos': 0.227, 'compound': 0.0772})"
7888,"game hard , easy either . 's great passing time . download work great kindle fire give try u might like .",1,"('Neutral', {'neg': 0.134, 'neu': 0.387, 'pos': 0.479, 'compound': 0.8957})"
7889,like game . fun excercises brain morning . would reccomend free .,1,"('Good', {'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.8442})"
7890,"like game . game play , though entertaining , usually seem following trend kind ... case ! music soothing , game-play logical & amp ; straight-forward . people claim 's & quot ; easy & quot ; probably",1,"('Neutral', {'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.9402})"
7891,"domino pattern ... okay well , pattern pretty small n't hard figure . wander along marking two space time 're likely decide one two place sh",0,"('Neutral', {'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.7576})"
7892,could figure one . could could recommend n't sure play game .,0,"('Neutral', {'neg': 0.296, 'neu': 0.519, 'pos': 0.185, 'compound': -0.1275})"
7893,"n't get game . 's entertaining . give regular domino . 's want . downloaded game , attempted immediately removed device .",0,"('Neutral', {'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4939})"
7894,ok ... thought regular domino app ! eehh without ! try another !,0,"('Neutral', {'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.4724})"
7895,traditional game . one n't play computer ( another ) . rather 'match ' tile . returned .,0,"('Neutral', {'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.2584})"
7896,1 's boarding.2 stick 's rule.2 get virus load .,0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7897,really missed old domino game 90 . finally found app dominoes.thanks free game .,1,"('Neutral', {'neg': 0.158, 'neu': 0.633, 'pos': 0.209, 'compound': 0.204})"
7898,"looking job stumbled across app . helpful , hope helpful job search .",1,"('Good', {'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.8176})"
7899,used 30 second decided use laptop . clunky confusing use .,0,"('Neutral', {'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263})"
7900,optimus v cant get work widget app huge differance,1,"('Neutral', {'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182})"
7901,worked sporadically droid x. reboot phone several time due lock-ups . also found difficult uninstall . foxfi worked lot better ( even though foxfi 's free version data-limited .,0,"('Neutral', {'neg': 0.081, 'neu': 0.717, 'pos': 0.202, 'compound': 0.5719})"
7902,"could n't see paying tether product , especially review phone . hand , really wanted able hook nook go lent wifi card grandson ( price family ) . event , downloaded",1,"('Neutral', {'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.5367})"
7903,"happy finally got application work toshiba thrive ! connecting phone great , super easy fast . would paid . paid $ 10 easy tether connects via usb cable , hot spot . meant cou",1,"('Neutral', {'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.9571})"
7904,"ok , widget . , place tethering right home screen . & quot ; must & quot ; android phone .",1,"('Neutral', {'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296})"
7905,"honestly , 's difficult tap description read key point widget . app , magically make phone capable making wifi hotspot n't capable first place . n't tether",1,"('Neutral', {'neg': 0.084, 'neu': 0.64, 'pos': 0.276, 'compound': 0.6908})"
7906,"'re looking free tethering verizon wireless handheld get pdanet . charge secure site , get around n't sign page . plus $ 16 one time fee full pda net way better vzw charge",1,"('Neutral', {'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.8225})"
7907,'ve using different tether app year 's gotten sluggish unreliable recent update decided try one since 's free . honestly n't expecting much due price app work great . 's sim,1,"('Neutral', {'neg': 0.071, 'neu': 0.656, 'pos': 0.273, 'compound': 0.8271})"
7908,"new over-the-air update , htc thunderbolt wifi hotspot feature disabled , downloading app attempt get functionality back degree . perhaps verizon tetherguard process phone prevents",0,"('Neutral', {'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.0772})"
7909,giving 5 start review help counter 1 start idiot n't know phone/service work . widget exactly say .,1,"('Neutral', {'neg': 0.17, 'neu': 0.567, 'pos': 0.263, 'compound': 0.2023})"
7910,17 one star review . could n't read . work carrier paid tethering . n't pay tethering app likely worthless . want work around root phone . get pdanet .,1,"('Neutral', {'neg': 0.109, 'neu': 0.793, 'pos': 0.098, 'compound': -0.3191})"
7911,"n't work phone . evo 4g , would n't supposed .",0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7912,using lg optimus v virgin mobile . setup required . turn let wifi device find . want add security .,1,"('Neutral', {'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.4019})"
7913,get free wifi app . droid x w/ verizon asks yo pay service .,0,"('Neutral', {'neg': 0.102, 'neu': 0.657, 'pos': 0.241, 'compound': 0.4404})"
7914,n't work ! ! ! ! ! maby use flash rom somthing like regular htc evo say n't hot spot service open - 1star ... lol,0,"('Neutral', {'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.7556})"
7915,"widget work great couldnt ask better something thats free . dont like , using right !",1,"('Neutral', {'neg': 0.213, 'neu': 0.424, 'pos': 0.363, 'compound': 0.6341})"
7916,using motorola xoom tablet . make much easier get online since bought one wifi .,1,"('Neutral', {'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215})"
7917,"n't work sprint epic galaxy phone . every time bring wifi , stop three second say & quot ; registration error : sprint data service username password may incorrect . please try again. & quot ; well , 've tr",0,"('Neutral', {'neg': 0.135, 'neu': 0.744, 'pos': 0.121, 'compound': -0.128})"
7918,"tethering widget work easily great setting mobile hotspot . however usb tethering work , think would root phone get type tethering without driver . 's ok though ,",1,"('Neutral', {'neg': 0.064, 'neu': 0.715, 'pos': 0.221, 'compound': 0.682})"
7919,"application never work , tried numerous time result , work .",0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7920,", n't absolutely tether set provider , unless 're one unfortunate people phone carrier blocked .",1,"('Neutral', {'neg': 0.317, 'neu': 0.683, 'pos': 0.0, 'compound': -0.6249})"
7921,"ca n't flag tethering 's data transfer , provider tell 's device tethered device using data , really make difference anyway . tether ho !",1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7922,work perfect wife 's droid charge . galaxy nexus another story . description must apply android 4 phone . follow instruction applying widget phone n't work way . widget n't wid,1,"('Neutral', {'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.5719})"
7923,used n't like uninstalled android .... 's say ....,0,"('Neutral', {'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.2755})"
7924,"excellent selection word graphic fun interesting . however , one caveat using game . battery running low game begin lock lock ups get worse battery get lower . make sure",1,"('Neutral', {'neg': 0.193, 'neu': 0.495, 'pos': 0.312, 'compound': 0.6808})"
7925,enjoy playing word search much . keep mind busy sharp ! glad ordered game . thank much,1,"('Good', {'neg': 0.0, 'neu': 0.481, 'pos': 0.519, 'compound': 0.8687})"
7926,love word search . fun word app . 'll love . take chance get . free !,1,"('Good', {'neg': 0.0, 'neu': 0.288, 'pos': 0.712, 'compound': 0.9538})"
7927,"like little graphic used puzzle , . make game fun play.the sound effect cool .",1,"('Neutral', {'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.7964})"
7928,"love new update , word search forover year & amp ; excited see new puzzles.the graphic beautiful & amp ; enjoy puzzle . they'regood quick minute fun thego doctor offic",1,"('Neutral', {'neg': 0.0, 'neu': 0.528, 'pos': 0.472, 'compound': 0.9517})"
7929,"ok , really simple puzzle , one help pas time spark vision bit . app great job making challenge . beautiful background also set puzzle angle n't feel quared . highlight eac",1,"('Neutral', {'neg': 0.052, 'neu': 0.485, 'pos': 0.462, 'compound': 0.9333})"
7930,play game often always enjoy . make easy challenging . sort intermediate player,1,"('Good', {'neg': 0.0, 'neu': 0.409, 'pos': 0.591, 'compound': 0.8442})"
7931,puzzle redundant boring . five-year-old enjoyed . need work download . recommended !,0,"('Neutral', {'neg': 0.168, 'neu': 0.438, 'pos': 0.394, 'compound': 0.4753})"
7932,"game look great play great . like word grouped theme love different background selection design . also , nicely easy select letter .",1,"('Good', {'neg': 0.0, 'neu': 0.342, 'pos': 0.658, 'compound': 0.9723})"
7933,sure buy 2 game get content found single game platform . 's said - level pack contains 3 beat difficult level psp mini 'the impossible game '' .the game simple . tap,1,"('Neutral', {'neg': 0.084, 'neu': 0.839, 'pos': 0.077, 'compound': -0.0516})"
7934,"game awsome , love much , play time , level pack rock much , especially third level envy , fun hard , rock ...",1,"('Neutral', {'neg': 0.141, 'neu': 0.488, 'pos': 0.371, 'compound': 0.7984})"
7935,"fun , fun , fun , fun , fun , fun , fun ........ kid love play game hour hour . oh boy .",1,"('Good', {'neg': 0.0, 'neu': 0.191, 'pos': 0.809, 'compound': 0.9829})"
7936,excellent strategy game . think may well best 've ever played . want ally qwtfo ally code,1,"('Good', {'neg': 0.0, 'neu': 0.422, 'pos': 0.578, 'compound': 0.9136})"
7937,stupid peace shit said 13 minus 1 banned peace shit hate uken hate game well awesome clan wut rich carp owned everyone join something else,0,"('Neutral', {'neg': 0.404, 'neu': 0.231, 'pos': 0.365, 'compound': -0.4588})"
7938,"far , force war great app . 's addicting . interact player around world war game.however , sometimes log , show different person 's profile . fix , simply turn device com",1,"('Neutral', {'neg': 0.23, 'neu': 0.649, 'pos': 0.121, 'compound': -0.5719})"
7939,love game first week like eh played one best apps get devise think gon na like cod wrong still really great,1,"('Good', {'neg': 0.083, 'neu': 0.375, 'pos': 0.541, 'compound': 0.9524})"
7940,game amazing way better damn furry ball talk p n't get game .... anywase game good,1,"('Neutral', {'neg': 0.116, 'neu': 0.472, 'pos': 0.412, 'compound': 0.7845})"
7941,"app exists get make game purchase . somewhat useful looking increase knowledge military equipment , battle say , player involvement deciding fight bu",0,"('Neutral', {'neg': 0.201, 'neu': 0.619, 'pos': 0.18, 'compound': -0.1423})"
7942,great game.excellent game play.good strategic mind . said simplified : get ! ! ! ! get feel free add code xaqks,1,"('Neutral', {'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.8614})"
7943,know game free company expects people invest time playing would nice worked . know another game free . called tic tac toe 'd better le frustrated playing .,0,"('Neutral', {'neg': 0.091, 'neu': 0.483, 'pos': 0.426, 'compound': 0.8885})"
7944,far best war game ever ! played nonstop want level,1,"('Neutral', {'neg': 0.228, 'neu': 0.293, 'pos': 0.479, 'compound': 0.5093})"
7945,"go mission bounty hunt . create alliance , buy weapon , build base create income . nice game . give try . ally code ezuna .. add .",1,"('Neutral', {'neg': 0.084, 'neu': 0.649, 'pos': 0.267, 'compound': 0.5859})"
7946,quietly become one favorite apps . awesome game strategy . build elite squad soilders time . train purchase weapon battle . earn money time fund private army . cool game .,1,"('Neutral', {'neg': 0.14, 'neu': 0.585, 'pos': 0.275, 'compound': 0.6808})"
7947,"force war great game . add ally , battle online , complete missions.my ally code dzrnt please add .",1,"('Neutral', {'neg': 0.272, 'neu': 0.46, 'pos': 0.268, 'compound': -0.0258})"
7948,"love game got free . n't expect get action hero . general trying gain new weapon gain money quickly . ally player , collect bounty , complete mission .",1,"('Neutral', {'neg': 0.059, 'neu': 0.458, 'pos': 0.482, 'compound': 0.9493})"
7949,love game ! uken responding handled problem ease ! awesome ! free ! problem lag really bad fire . still awesome app ! get ! ! ! ! ! !,1,"('Neutral', {'neg': 0.343, 'neu': 0.192, 'pos': 0.465, 'compound': 0.7962})"
7950,"take bit time understand option , game really open thoroughly enjoyable . sure form alliance early . big help battle . alliance code found forum ( game ) .",1,"('Neutral', {'neg': 0.089, 'neu': 0.614, 'pos': 0.298, 'compound': 0.7299})"
7951,code nmaam . shdjdjdjdbfhfbdhf dbf f f f f f f fgf ff f f f f f f,1,"('Neutral', {'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215})"
7952,alliance code jmala accepting invite . good game good game good game good game good game good game good game good game,1,"('Good', {'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.9761})"
7953,game really change view war . clan war simple mission game amazing . befriend ally battle way top . game changed life .,1,"('Neutral', {'neg': 0.358, 'neu': 0.459, 'pos': 0.183, 'compound': -0.7451})"
7954,game awesome love bad everyone say . never reset profile .,1,"('Neutral', {'neg': 0.197, 'neu': 0.337, 'pos': 0.466, 'compound': 0.7003})"
7955,n't work well kindle ... probably kindle meant play game make work,0,"('Neutral', {'neg': 0.128, 'neu': 0.704, 'pos': 0.169, 'compound': 0.1496})"
7956,hate hate hate u n't poop u n't see base u n't see fight pecae,0,"('Bad', {'neg': 0.522, 'neu': 0.376, 'pos': 0.103, 'compound': -0.8725})"
7957,"literally ca n't stop playing . clan best part . second best tournament , need income . n't change anything ! ! ! ! ally code phplv .",1,"('Neutral', {'neg': 0.057, 'neu': 0.535, 'pos': 0.408, 'compound': 0.8971})"
7958,game epic game ever except internet thing . totally totally epic epic epic rpic epic epic,1,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7959,yes glitch alot may bug u need contact uken u trouble help u cussed people report u reset u also put lvls bad .,1,"('Neutral', {'neg': 0.242, 'neu': 0.547, 'pos': 0.211, 'compound': -0.2023})"
7960,looked cool saw good review free instantly bought . want ally code : oxfmn,1,"('Good', {'neg': 0.0, 'neu': 0.449, 'pos': 0.551, 'compound': 0.8316})"
7961,dumb dumb dumb fight * * * * ca n't battle hit attack said losse win stupid,0,"('Bad', {'neg': 0.54, 'neu': 0.17, 'pos': 0.29, 'compound': -0.8106})"
7962,got thought cool mission click . good,0,"('Good', {'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.6369})"
7963,game great mission battle actual people world best get boat load money work hard download app add ally code : vwzhu,1,"('Neutral', {'neg': 0.141, 'neu': 0.565, 'pos': 0.293, 'compound': 0.743})"
7964,"great strategy game . good thinker . real action see screen , purely rpg style . game done real time ca n't beat 2 hour like . like type game , one best .",1,"('Neutral', {'neg': 0.116, 'neu': 0.577, 'pos': 0.308, 'compound': 0.8393})"
7965,hated game . worst war game right next eagle nest . want bet $ 5 'll hate . mean . listen . hate .,0,"('Bad', {'neg': 0.634, 'neu': 0.324, 'pos': 0.042, 'compound': -0.9652})"
7966,"wish addictive find thinking work . last thing going bed , first thing get .",1,"('Neutral', {'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019})"
7967,"say game turned fantastic . lot play , lot completion multiple level action . highly recommended .",1,"('Neutral', {'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.796})"
7968,game suck n't thing stratifies . stupeid jxushxgsgvdhd djgdhs . dhhdjd dhhdhe dive dcdhd,0,"('Neutral', {'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4404})"
7969,"love game . n't get people hate much . pick stradegy survival war , make income avoid negative cash flow , course , level .... 's free ! best game kindlefire . hint : would prefer spend",1,"('Neutral', {'neg': 0.209, 'neu': 0.47, 'pos': 0.32, 'compound': 0.7343})"
7970,first game confusing figure 're 's really fun great pas time . love it.its free . get !,1,"('Good', {'neg': 0.069, 'neu': 0.361, 'pos': 0.57, 'compound': 0.9419})"
7971,"game highly addicting click-based game . click button number go , think every move else dead relatively quick . strategy mixed social aspect play together fr",1,"('Neutral', {'neg': 0.154, 'neu': 0.714, 'pos': 0.132, 'compound': -0.3818})"
7972,okay im going say this- love strategy pathetic game strategy acual battle . get colony attack u win powerful random coputer . there battle scene get blitz braged much better thats fps,0,"('Neutral', {'neg': 0.248, 'neu': 0.413, 'pos': 0.339, 'compound': 0.6597})"
7973,game exactly like every game urken game released urken make something new ! ! ! game glitchy game made plus make really easy people hack account,0,"('Neutral', {'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.7628})"
7974,good . realalistic battle simulation game like deadliest warrior good still awesome though,1,"('Good', {'neg': 0.118, 'neu': 0.318, 'pos': 0.564, 'compound': 0.8689})"
7975,game awesome u upgrade mission battle people build weapon fun well get right,1,"('Neutral', {'neg': 0.225, 'neu': 0.329, 'pos': 0.446, 'compound': 0.6908})"
7976,great game take little bit get used though ag first complicated learn battle thing work great . however looking game actually play .,1,"('Neutral', {'neg': 0.086, 'neu': 0.563, 'pos': 0.351, 'compound': 0.8402})"
7977,"game best game fire love it.code , inpnni 'm lvl25 increddibly sting lvov 'm billionare",1,"('Neutral', {'neg': 0.11, 'neu': 0.505, 'pos': 0.385, 'compound': 0.7906})"
7978,"'ve played one , 've played . n't exactly game ... like boring pointless waste time . 'm huge rpg fan think calling game rpg ridiculouy inappropriate .",0,"('Neutral', {'neg': 0.15, 'neu': 0.5, 'pos': 0.35, 'compound': 0.7003})"
7979,please look 1 star giver stupid b b b b b b b b b b b b b,1,"('Neutral', {'neg': 0.337, 'neu': 0.198, 'pos': 0.465, 'compound': 0.0772})"
7980,"'s real strategy game . push button battle scene anything really tell lost battle . also , since element luck & quot ; battle , & quot ; could far better weapon",0,"('Neutral', {'neg': 0.355, 'neu': 0.479, 'pos': 0.166, 'compound': -0.6887})"
7981,great app . work great kindle fire . problem .love it.great free app . would recommend app . fun,1,"('Good', {'neg': 0.152, 'neu': 0.208, 'pos': 0.64, 'compound': 0.9545})"
7982,game great . like strategy side mixed war side . give sense accomplishment win .,1,"('Neutral', {'neg': 0.175, 'neu': 0.359, 'pos': 0.466, 'compound': 0.7579})"
7983,great war game hate see blood gut . even fine blood gut still great game .,1,"('Neutral', {'neg': 0.286, 'neu': 0.338, 'pos': 0.376, 'compound': 0.34})"
7984,usually loose interest game fast . game n't happen . addicting . every day play . n't get missing .,1,"('Neutral', {'neg': 0.112, 'neu': 0.534, 'pos': 0.354, 'compound': 0.6108})"
7985,"got game brother try , started confused ! way complicated ! ! ! plus ......... n't really even fight-we thought would like modern warfare , even close ! 're looking fun",0,"('Neutral', {'neg': 0.143, 'neu': 0.636, 'pos': 0.221, 'compound': 0.5374})"
7986,got husband like . took kindle . sorry got .,0,"('Neutral', {'neg': 0.148, 'neu': 0.568, 'pos': 0.284, 'compound': 0.296})"
7987,game addicting problem it.it run fast.the weird thing already kindle amazing game.id say manely stratigists like great time waister problem,1,"('Neutral', {'neg': 0.225, 'neu': 0.444, 'pos': 0.33, 'compound': 0.6486})"
7988,kindle reset reason downloaded logged new account ! ! ! ! ! ! ! !,0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7989,awesome game love . one fav game . totally recommend game get 10 star 's awesome game,1,"('Good', {'neg': 0.0, 'neu': 0.355, 'pos': 0.645, 'compound': 0.9595})"
7990,epic game love money well spent must buy.fort mercer chuparosa twin rock slidell san antonio alabama fat game review,1,"('Neutral', {'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.743})"
7991,"love amazing game ! guy get ! like 100 million winning something ! uken , rock !",1,"('Good', {'neg': 0.0, 'neu': 0.347, 'pos': 0.653, 'compound': 0.9439})"
7992,"game represent country , bear 's flag . conquer anything . designed make quick buck impatient people even patient action . pic even sound ! played",0,"('Neutral', {'neg': 0.092, 'neu': 0.795, 'pos': 0.113, 'compound': 0.126})"
7993,"well , exp level 50 , sudden whenever open started connect someone else 's level 5 account . $ 8 billion bank , 6 underwater generator , bunch powerful weapon vehicle , many",0,"('Neutral', {'neg': 0.081, 'neu': 0.738, 'pos': 0.181, 'compound': 0.4019})"
7994,love game maintaining millitary force battling others around world ! add !,1,"('Neutral', {'neg': 0.141, 'neu': 0.537, 'pos': 0.321, 'compound': 0.5696})"
7995,best game would download 1000 time awesome add ally : ogylz aaawwwweeesssooommmeee flipping fun cool bean,1,"('Good', {'neg': 0.0, 'neu': 0.432, 'pos': 0.568, 'compound': 0.9379})"
7996,"great war game . unlike war game crazy video game skill , game need good mind strategy.it semi-realistic simulator war general n't really fight cammand different",1,"('Neutral', {'neg': 0.348, 'neu': 0.42, 'pos': 0.232, 'compound': -0.6907})"
7997,got app thought shoot people n't sooooooooooooooooo never ever get app ever insane peace,0,"('Neutral', {'neg': 0.26, 'neu': 0.561, 'pos': 0.179, 'compound': -0.1531})"
7998,"got , tried would n't anything . tried delete would n't delete .",0,"('Neutral', {'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0})"
7999,"sorry app work kindle fire ! ! upload , wont anything expect free",0,"('Neutral', {'neg': 0.499, 'neu': 0.501, 'pos': 0.0, 'compound': -0.7172})"
8000,hate stupid app horrible listen n't get sooooo bad n't get rip app,0,"('Neutral', {'neg': 0.472, 'neu': 0.401, 'pos': 0.127, 'compound': -0.8294})"
8001,"get work really frustrating . ca n't even get past & # 34 ; log account & # 34 ; . always denies password , even though reset 4 time ! know putting wrong password writte",0,"('Neutral', {'neg': 0.299, 'neu': 0.701, 'pos': 0.0, 'compound': -0.855})"
8002,"avoiding using cloud thought monthly charge . , searching something else found cloud give 5 gig storage free . work mp3s -- 's -- put music fr",1,"('Neutral', {'neg': 0.09, 'neu': 0.787, 'pos': 0.124, 'compound': 0.2263})"
8003,like product give storage music love extra storage would use,1,"('Neutral', {'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.7717})"
8004,"interface little clunky pretty , big drawback lack search function . app work , stream music nicely kindle fire . 's significant tunesaccess -- app",1,"('Neutral', {'neg': 0.166, 'neu': 0.565, 'pos': 0.269, 'compound': 0.4445})"
